account_index,credit_risk_score,customer_age,income,velocity_6h
864718,187.0,20.0,0.9,5028.293
864760,131.0,40.0,0.8,2740.768
864775,98.0,20.0,0.4,1741.6321
864785,96.0,70.0,0.2,2231.4849
864802,178.0,30.0,0.6,1539.1448
864803,228.0,40.0,0.9,3939.7078
864807,108.0,40.0,0.9,945.1611
864828,76.0,20.0,0.9,1762.9008
864842,211.0,30.0,0.6,5230.869
864846,118.0,40.0,0.9,4796.002
864862,195.0,50.0,0.9,717.196
864869,185.0,30.0,0.7,3011.7744
864876,116.0,30.0,0.7,2337.658
864902,74.0,40.0,0.1,1218.7567
864913,147.0,30.0,0.4,11788.879
864916,278.0,30.0,0.8,3201.3716
864920,80.0,40.0,0.8,7335.4204
864923,178.0,50.0,0.8,5207.6187
864933,130.0,50.0,0.1,1327.7195
864946,331.0,40.0,0.9,883.5698
864972,267.0,40.0,0.9,5634.1157
864985,271.0,40.0,0.6,6090.0723
865005,71.0,40.0,0.8,990.1358
865014,188.0,30.0,0.9,4065.4766
865015,100.0,30.0,0.6,1157.4072
865024,81.0,30.0,0.6,4658.5117
865040,47.0,50.0,0.5,6940.5063
865043,203.0,40.0,0.9,3214.3171
865067,197.0,40.0,0.7,5692.581
865101,236.0,50.0,0.9,2533.5608
865129,104.0,30.0,0.5,4701.271
865143,142.0,30.0,0.8,1172.0476
865154,231.0,50.0,0.6,5404.977
865160,53.0,40.0,0.5,5726.527
865168,186.0,40.0,0.9,4412.9307
865200,154.0,10.0,0.7,6322.35
865224,137.0,50.0,0.9,9619.011
865269,111.0,30.0,0.8,2600.267
865282,169.0,30.0,0.4,2781.0999
865307,203.0,50.0,0.7,4647.62
865374,191.0,40.0,0.9,1536.6305
865391,238.0,30.0,0.9,559.51636
865406,165.0,30.0,0.1,4046.4539
865415,82.0,40.0,0.1,3979.2336
865419,152.0,20.0,0.6,3126.6157
865422,86.0,40.0,0.9,4426.6323
865477,122.0,20.0,0.8,2376.4902
865480,212.0,40.0,0.9,2942.6157
865568,148.0,30.0,0.3,2983.8833
865572,210.0,30.0,0.1,1582.1246
865593,152.0,30.0,0.9,3182.849
865609,179.0,30.0,0.7,5422.8315
865623,204.0,30.0,0.4,2573.6272
865678,131.0,20.0,0.9,4838.3877
865679,172.0,20.0,0.9,3970.3433
865701,189.0,60.0,0.1,4126.138
865725,157.0,60.0,0.9,1114.3025
865729,126.0,50.0,0.8,3868.8774
865783,160.0,40.0,0.9,12142.162
865790,186.0,40.0,0.9,4086.7488
865800,234.0,40.0,0.8,1085.4218
865855,144.0,20.0,0.6,2262.4177
865868,114.0,40.0,0.2,3060.9253
865900,109.0,20.0,0.6,2829.957
865906,91.0,30.0,0.8,3099.5154
865907,102.0,30.0,0.8,4035.5757
865918,135.0,40.0,0.1,738.2187
865921,152.0,40.0,0.8,3009.1846
865939,166.0,50.0,0.8,7120.3804
865946,169.0,30.0,0.9,2755.1113
865972,79.0,30.0,0.8,4546.7207
866016,140.0,30.0,0.5,3080.4397
866038,139.0,20.0,0.8,1801.0071
866045,198.0,30.0,0.1,5244.5757
866055,149.0,40.0,0.1,3581.5232
866111,75.0,40.0,0.7,3505.484
866123,97.0,20.0,0.4,3911.279
866133,229.0,60.0,0.9,5930.738
866136,261.0,50.0,0.8,3454.9038
866159,132.0,40.0,0.9,1502.7196
866163,281.0,40.0,0.9,2112.5144
866188,61.0,30.0,0.1,3635.6704
866194,186.0,20.0,0.1,2670.2776
866208,55.0,20.0,0.9,3631.7573
866210,110.0,50.0,0.9,3179.9524
866232,148.0,30.0,0.5,865.22546
866233,158.0,20.0,0.8,4285.7837
866274,116.0,20.0,0.6,3110.694
866308,236.0,30.0,0.9,4646.3447
866318,83.0,20.0,0.3,12610.151
866363,154.0,20.0,0.9,4492.4087
866376,185.0,30.0,0.2,4368.7876
866382,83.0,50.0,0.9,6292.012
866389,178.0,30.0,0.6,1363.0753
866404,94.0,30.0,0.8,4916.35
866429,272.0,50.0,0.4,5599.6665
866448,148.0,40.0,0.9,1472.3539
866466,49.0,40.0,0.7,5366.5474
866475,183.0,30.0,0.1,5249.274
866482,138.0,50.0,0.1,472.09842
866517,135.0,20.0,0.7,4294.9297
866519,97.0,50.0,0.8,3428.2925
866546,125.0,20.0,0.7,4475.5195
866574,192.0,60.0,0.6,3810.7278
866596,147.0,30.0,0.1,1496.989
866600,334.0,40.0,0.9,1130.9097
866614,236.0,40.0,0.9,3369.9336
866620,155.0,40.0,0.6,4580.1504
866647,239.0,40.0,0.6,6272.3687
866660,120.0,40.0,0.4,2970.888
866693,145.0,10.0,0.8,1719.1052
866720,180.0,20.0,0.8,3508.0442
866727,158.0,20.0,0.3,1767.7494
866776,126.0,50.0,0.8,3144.5586
866827,97.0,20.0,0.1,1284.6056
866834,209.0,40.0,0.5,5181.2124
866846,70.0,30.0,0.8,3195.191
866904,95.0,30.0,0.4,10029.361
866913,193.0,30.0,0.7,1823.0148
866915,181.0,30.0,0.9,2166.0784
866919,107.0,30.0,0.9,6176.738
866935,110.0,50.0,0.6,3722.6975
866945,125.0,30.0,0.3,10183.738
866961,79.0,30.0,0.6,3840.4836
866965,257.0,30.0,0.7,3344.458
866982,293.0,20.0,0.7,5157.0884
867003,53.0,40.0,0.7,8942.247
867028,125.0,40.0,0.9,2316.9143
867054,198.0,30.0,0.9,11203.208
867062,191.0,20.0,0.8,3811.1553
867082,143.0,40.0,0.5,2606.2458
867083,267.0,30.0,0.8,1923.3319
867085,32.0,40.0,0.1,3954.1216
867148,88.0,20.0,0.8,5188.551
867150,301.0,20.0,0.9,5172.574
867154,88.0,50.0,0.6,414.07336
867159,124.0,30.0,0.6,6317.7144
867162,135.0,40.0,0.4,11570.466
867169,133.0,30.0,0.9,3864.3196
867170,169.0,70.0,0.9,7567.5415
867174,193.0,40.0,0.2,4132.521
867203,92.0,50.0,0.7,4331.833
867211,139.0,50.0,0.9,558.64844
867246,59.0,30.0,0.8,3334.8213
867290,63.0,40.0,0.8,3950.308
867297,157.0,40.0,0.9,3203.4832
867323,170.0,30.0,0.7,1496.5149
867334,190.0,30.0,0.8,2924.9592
867357,267.0,20.0,0.8,941.82135
867389,249.0,40.0,0.7,371.59125
867420,198.0,40.0,0.9,3889.275
867423,126.0,40.0,0.4,902.23846
867435,192.0,30.0,0.5,3387.1194
867479,33.0,30.0,0.6,4221.806
867481,175.0,70.0,0.9,6654.0254
867529,114.0,50.0,0.1,5817.727
867532,139.0,30.0,0.4,3582.393
867541,174.0,30.0,0.7,1914.8628
867552,256.0,50.0,0.9,3392.3845
867578,85.0,40.0,0.9,5069.995
867598,79.0,30.0,0.8,3635.084
867604,175.0,30.0,0.9,3069.0225
867614,136.0,50.0,0.7,1666.7802
867625,262.0,40.0,0.9,1670.0046
867631,208.0,20.0,0.1,839.8729
867653,103.0,50.0,0.7,3877.8604
867672,184.0,30.0,0.4,6400.1416
867727,202.0,30.0,0.9,2039.1644
867730,152.0,40.0,0.2,4796.9004
867733,128.0,40.0,0.4,4143.017
867737,193.0,30.0,0.7,1481.0842
867758,76.0,20.0,0.1,2776.8726
867769,91.0,20.0,0.4,3244.41
867805,111.0,30.0,0.9,4804.179
867806,221.0,20.0,0.9,1093.1294
867818,200.0,40.0,0.5,2487.7258
867823,102.0,30.0,0.9,3162.0474
867875,105.0,30.0,0.9,2815.1277
867880,216.0,30.0,0.9,4902.6245
867888,72.0,20.0,0.1,405.17554
867939,55.0,40.0,0.9,1922.1436
867954,114.0,40.0,0.1,3913.0
867986,180.0,60.0,0.9,7107.812
868006,217.0,40.0,0.9,4094.7817
868035,145.0,30.0,0.7,3788.5312
868036,63.0,40.0,0.6,2735.9136
868038,139.0,50.0,0.9,2049.8186
868040,159.0,20.0,0.2,5504.2104
868048,85.0,30.0,0.1,2493.14
868049,199.0,40.0,0.9,3826.9348
868066,93.0,40.0,0.6,9242.206
868073,229.0,20.0,0.4,2723.851
868078,183.0,40.0,0.9,5715.78
868131,58.0,50.0,0.8,5295.6616
868137,128.0,20.0,0.9,1915.1084
868166,146.0,50.0,0.8,4307.6025
868167,323.0,40.0,0.7,3475.0762
868195,165.0,20.0,0.1,7960.9507
868226,24.0,30.0,0.1,8179.331
868237,98.0,30.0,0.4,2914.0168
868241,113.0,50.0,0.9,1685.7523
868245,91.0,20.0,0.6,924.6692
868251,107.0,30.0,0.1,4055.6926
868270,146.0,30.0,0.5,1524.3861
868326,168.0,50.0,0.6,3258.4336
868353,192.0,30.0,0.9,4136.199
868365,164.0,50.0,0.1,735.93744
868378,238.0,50.0,0.5,5076.063
868422,198.0,40.0,0.6,4839.532
868465,118.0,40.0,0.6,8593.37
868497,63.0,40.0,0.4,2622.1985
868500,145.0,50.0,0.9,1937.3376
868509,204.0,50.0,0.9,8265.73
868549,134.0,20.0,0.7,2576.2998
868581,214.0,30.0,0.4,2821.983
868582,219.0,60.0,0.9,6159.2163
868601,56.0,20.0,0.6,3368.5005
868696,182.0,40.0,0.8,4605.883
868703,177.0,30.0,0.1,1984.1462
868705,142.0,40.0,0.7,1287.7415
868716,292.0,30.0,0.9,3253.5254
868742,114.0,40.0,0.7,5443.8486
868757,140.0,50.0,0.9,5998.981
868805,180.0,30.0,0.7,3591.6763
868824,120.0,30.0,0.4,5571.3403
868943,105.0,50.0,0.9,7357.793
868965,163.0,20.0,0.3,5230.6846
868971,236.0,20.0,0.9,1875.1458
868993,133.0,40.0,0.7,5355.5537
868997,83.0,30.0,0.1,8507.085
869013,166.0,50.0,0.8,2430.8757
869076,101.0,30.0,0.1,7370.921
869108,153.0,40.0,0.9,2837.8433
869136,62.0,20.0,0.4,8000.1157
869141,169.0,40.0,0.6,3654.9768
869160,145.0,30.0,0.9,4994.694
869162,191.0,10.0,0.1,853.734
869181,84.0,40.0,0.3,9585.581
869193,92.0,20.0,0.1,5383.5156
869198,59.0,30.0,0.8,1558.2891
869213,196.0,40.0,0.6,4804.8315
869234,300.0,20.0,0.2,5408.385
869301,240.0,20.0,0.9,4043.2542
869365,78.0,50.0,0.7,4018.6968
869377,221.0,40.0,0.7,3878.639
869405,182.0,50.0,0.7,8444.466
869468,123.0,50.0,0.9,3989.0955
869477,106.0,50.0,0.7,3083.903
869483,101.0,40.0,0.9,4202.241
869518,138.0,60.0,0.1,12503.167
869571,122.0,20.0,0.8,3071.9614
869572,-25.0,30.0,0.1,5587.354
869580,71.0,20.0,0.9,4861.4517
869623,230.0,30.0,0.5,3620.8748
869653,9.0,40.0,0.6,8908.935
869664,8.0,20.0,0.1,4617.3467
869688,111.0,30.0,0.6,13601.552
869690,6.0,40.0,0.8,6361.616
869724,151.0,30.0,0.1,5566.786
869743,253.0,60.0,0.9,4879.957
869779,111.0,60.0,0.1,9310.885
869819,126.0,30.0,0.7,9767.967
869825,163.0,50.0,0.6,8753.692
869828,212.0,60.0,0.9,5030.594
869842,112.0,30.0,0.8,260.43198
869851,280.0,50.0,0.7,5907.0527
869862,207.0,30.0,0.7,3225.2703
869917,215.0,30.0,0.6,5056.262
869928,84.0,40.0,0.8,993.2742
869974,131.0,10.0,0.2,5199.3896
869976,175.0,40.0,0.5,3923.543
869983,129.0,20.0,0.5,3591.488
869986,110.0,40.0,0.8,3773.1543
869989,122.0,20.0,0.3,3987.8257
869991,273.0,40.0,0.9,2471.507
870028,103.0,40.0,0.9,3857.172
870061,103.0,30.0,0.8,3480.5571
870099,160.0,30.0,0.6,5808.2544
870148,91.0,40.0,0.3,4900.1523
870196,4.0,50.0,0.9,2743.4336
870210,147.0,40.0,0.9,4254.123
870224,82.0,20.0,0.1,9919.511
870250,126.0,20.0,0.9,12350.926
870273,133.0,40.0,0.9,3911.5237
870277,139.0,30.0,0.6,763.7074
870282,106.0,40.0,0.9,3678.9844
870283,313.0,40.0,0.6,12239.86
870299,92.0,40.0,0.9,2189.2148
870314,127.0,40.0,0.9,5011.3623
870318,171.0,20.0,0.9,4885.6294
870344,241.0,50.0,0.9,4790.658
870363,95.0,30.0,0.8,5965.3657
870491,161.0,20.0,0.9,3445.7227
870507,75.0,30.0,0.7,5897.6772
870515,82.0,20.0,0.6,3282.4114
870519,84.0,40.0,0.7,2566.4895
870546,156.0,40.0,0.6,4575.7324
870555,148.0,20.0,0.1,2492.0107
870562,109.0,30.0,0.7,4905.695
870572,110.0,30.0,0.9,11757.061
870575,150.0,30.0,0.9,3801.4768
870610,214.0,30.0,0.9,8174.975
870637,229.0,40.0,0.9,4044.0195
870643,175.0,30.0,0.9,8349.016
870655,106.0,40.0,0.9,872.2929
870682,135.0,20.0,0.4,7839.049
870706,113.0,20.0,0.6,5169.8726
870720,81.0,30.0,0.9,4112.9014
870749,46.0,30.0,0.7,4613.7583
870769,191.0,40.0,0.9,4768.398
870803,100.0,20.0,0.9,3211.5754
870809,124.0,40.0,0.7,3128.0415
870890,117.0,40.0,0.9,3689.7412
870895,116.0,40.0,0.1,6423.391
870907,101.0,50.0,0.9,3465.8
870930,158.0,20.0,0.1,3009.1035
870957,86.0,30.0,0.3,4836.901
870971,160.0,20.0,0.6,4023.18
870999,118.0,30.0,0.8,2730.1877
871026,111.0,30.0,0.1,5849.648
871032,251.0,60.0,0.6,5261.806
871041,224.0,30.0,0.2,8448.52
871052,145.0,30.0,0.6,1391.6533
871124,119.0,40.0,0.8,2442.931
871138,118.0,20.0,0.9,3539.9111
871147,88.0,30.0,0.6,4719.0835
871187,112.0,30.0,0.2,2928.3494
871208,24.0,50.0,0.6,1855.8033
871224,194.0,30.0,0.1,6566.1147
871254,10.0,30.0,0.5,9025.727
871289,181.0,20.0,0.9,1995.7295
871291,171.0,40.0,0.7,10478.271
871315,108.0,20.0,0.8,1104.3965
871321,139.0,30.0,0.6,2980.729
871341,63.0,20.0,0.5,4362.6445
871388,149.0,40.0,0.9,5231.907
871399,201.0,20.0,0.6,2970.007
871401,106.0,20.0,0.7,3470.3699
871431,127.0,50.0,0.9,5128.883
871448,152.0,30.0,0.7,5407.0107
871451,144.0,60.0,0.9,5798.0967
871480,86.0,30.0,0.7,2897.3894
871523,124.0,30.0,0.9,3096.1858
871529,133.0,30.0,0.9,2882.9854
871547,153.0,60.0,0.9,6057.817
871549,92.0,30.0,0.4,1711.6859
871550,167.0,30.0,0.8,4002.3264
871621,151.0,40.0,0.9,2058.4106
871631,173.0,40.0,0.8,814.25885
871658,209.0,20.0,0.2,1755.4957
871668,118.0,40.0,0.1,1882.5042
871675,114.0,40.0,0.3,5216.5107
871702,108.0,50.0,0.6,6897.2915
871723,137.0,40.0,0.7,1455.0625
871796,91.0,40.0,0.4,4872.598
871803,160.0,50.0,0.9,5444.017
871814,127.0,30.0,0.9,944.5187
871823,273.0,30.0,0.9,1081.8536
871847,135.0,40.0,0.8,5575.022
871862,62.0,50.0,0.7,7852.018
871901,172.0,10.0,0.1,1655.7334
871919,117.0,30.0,0.9,3545.0217
871948,140.0,60.0,0.8,3285.608
871950,124.0,50.0,0.8,2614.5728
871980,110.0,30.0,0.7,3593.49
871989,132.0,40.0,0.8,2785.253
872005,74.0,20.0,0.1,3042.8113
872012,188.0,50.0,0.1,3823.5938
872075,98.0,50.0,0.9,4377.353
872088,187.0,40.0,0.8,5114.2593
872103,181.0,20.0,0.3,7129.6074
872109,160.0,20.0,0.6,7600.9844
872127,44.0,70.0,0.8,1171.1011
872151,91.0,20.0,0.6,4252.6914
872183,282.0,40.0,0.8,3984.9805
872186,168.0,50.0,0.9,9626.352
872199,191.0,50.0,0.9,5044.225
872254,98.0,40.0,0.8,7768.393
872281,174.0,50.0,0.5,6029.752
872297,169.0,20.0,0.6,516.92944
872334,131.0,40.0,0.4,2100.2214
872341,194.0,40.0,0.2,1562.3607
872357,66.0,50.0,0.5,5222.338
872368,48.0,20.0,0.7,2747.7454
872371,260.0,40.0,0.8,967.935
872420,100.0,30.0,0.6,3882.0369
872427,161.0,50.0,0.3,7786.944
872455,183.0,50.0,0.9,2888.751
872456,223.0,40.0,0.9,3620.727
872509,82.0,80.0,0.7,5381.5747
872536,115.0,30.0,0.1,3731.9214
872541,231.0,30.0,0.8,4552.8203
872551,82.0,50.0,0.2,946.0097
872560,148.0,20.0,0.2,5125.4087
872563,233.0,50.0,0.9,1742.8905
872575,134.0,50.0,0.9,7729.311
872672,122.0,50.0,0.8,5622.292
872675,213.0,40.0,0.8,1199.0543
872694,211.0,30.0,0.1,1599.47
872704,228.0,20.0,0.7,2186.3767
872712,277.0,50.0,0.9,5618.0063
872720,83.0,20.0,0.8,3366.6455
872730,230.0,40.0,0.9,3854.461
872785,101.0,60.0,0.4,3960.943
872846,132.0,10.0,0.7,4691.308
872866,250.0,50.0,0.9,2873.9917
872906,220.0,20.0,0.9,2615.7021
872910,147.0,20.0,0.7,1775.4785
872912,204.0,30.0,0.4,4173.529
872932,181.0,20.0,0.2,606.2376
872968,206.0,50.0,0.7,3451.0312
872969,215.0,30.0,0.9,1371.9355
872974,93.0,20.0,0.4,3011.9973
872987,110.0,30.0,0.1,6293.5586
872997,103.0,50.0,0.8,6339.68
873000,89.0,50.0,0.9,3414.3022
873002,68.0,30.0,0.9,8769.705
873015,196.0,40.0,0.8,1516.551
873017,36.0,10.0,0.2,3768.8684
873037,174.0,30.0,0.8,3911.79
873045,170.0,30.0,0.9,4421.518
873075,221.0,30.0,0.6,1357.7307
873076,205.0,20.0,0.9,4970.4937
873084,198.0,50.0,0.2,5608.8574
873103,97.0,50.0,0.9,4359.701
873142,224.0,60.0,0.8,1352.2399
873144,77.0,20.0,0.6,9647.465
873150,82.0,20.0,0.4,2920.7324
873153,79.0,30.0,0.7,2738.1948
873169,135.0,30.0,0.9,4722.1104
873191,181.0,30.0,0.4,2601.224
873206,123.0,50.0,0.8,7704.503
873249,154.0,40.0,0.9,3227.052
873276,171.0,40.0,0.9,12230.089
873278,224.0,40.0,0.7,5560.191
873279,278.0,50.0,0.9,3067.158
873299,176.0,40.0,0.5,2896.8142
873314,131.0,40.0,0.9,3550.8347
873358,171.0,30.0,0.6,2611.1194
873372,274.0,40.0,0.7,4221.0156
873420,140.0,40.0,0.5,6848.2114
873441,94.0,20.0,0.2,3921.7979
873478,119.0,30.0,0.1,5419.121
873528,198.0,30.0,0.6,6201.136
873533,133.0,20.0,0.7,3736.4692
873563,153.0,30.0,0.7,3603.4875
873571,124.0,30.0,0.7,1229.3885
873573,201.0,40.0,0.1,12302.091
873574,61.0,30.0,0.7,1392.3788
873659,223.0,20.0,0.9,3684.8425
873682,150.0,30.0,0.4,1340.9642
873706,45.0,40.0,0.7,3676.7153
873759,158.0,30.0,0.8,5144.012
873772,105.0,50.0,0.9,7514.753
873824,194.0,20.0,0.8,1808.3473
873851,145.0,50.0,0.5,3022.909
873895,131.0,40.0,0.5,2655.5845
873922,279.0,30.0,0.7,4270.824
873923,113.0,40.0,0.9,1608.3944
873930,92.0,30.0,0.9,3471.727
873982,162.0,40.0,0.4,4024.888
873986,199.0,50.0,0.9,3111.1511
873996,286.0,20.0,0.9,2851.063
874021,104.0,50.0,0.2,2961.3457
874047,182.0,50.0,0.7,3572.3447
874094,116.0,70.0,0.1,4941.779
874095,77.0,30.0,0.5,4826.541
874099,199.0,20.0,0.5,8449.921
874124,234.0,30.0,0.4,2158.7983
874133,18.0,40.0,0.6,5752.862
874162,104.0,40.0,0.2,5069.2207
874199,123.0,20.0,0.9,3665.4993
874238,126.0,40.0,0.7,1745.3534
874246,201.0,30.0,0.9,4130.4536
874258,357.0,50.0,0.9,5469.4937
874263,146.0,30.0,0.9,5846.566
874264,101.0,20.0,0.1,3485.0176
874293,200.0,60.0,0.6,3144.1135
874328,87.0,40.0,0.9,1298.3522
874342,186.0,50.0,0.9,1911.2803
874362,148.0,20.0,0.4,1579.1862
874391,235.0,30.0,0.8,4824.1113
874413,135.0,30.0,0.1,1437.2245
874431,99.0,30.0,0.9,3388.49
874440,273.0,40.0,0.6,3579.1987
874459,96.0,60.0,0.1,3094.2017
874467,84.0,20.0,0.1,3674.8918
874469,192.0,20.0,0.8,2494.7883
874499,103.0,10.0,0.4,3734.826
874513,-57.0,30.0,0.4,4413.266
874561,75.0,20.0,0.9,6131.602
874593,120.0,50.0,0.9,4789.088
874625,143.0,30.0,0.5,1508.3301
874634,102.0,20.0,0.5,8596.873
874636,238.0,40.0,0.9,5566.5337
874662,103.0,40.0,0.8,1018.6123
874670,137.0,20.0,0.6,1805.458
874697,116.0,30.0,0.5,2047.7433
874737,284.0,20.0,0.2,2809.1548
874744,81.0,50.0,0.9,5585.452
874765,224.0,40.0,0.8,4562.89
874772,206.0,10.0,0.2,8456.915
874813,273.0,20.0,0.7,3663.9143
874834,151.0,20.0,0.4,5395.9985
874835,150.0,30.0,0.2,5286.374
874868,147.0,30.0,0.9,4426.7114
874906,98.0,40.0,0.4,3848.732
874918,208.0,50.0,0.6,5939.5635
874922,167.0,50.0,0.6,6230.506
874947,98.0,40.0,0.8,3094.932
874955,93.0,60.0,0.1,3241.2905
874958,121.0,30.0,0.9,1926.1005
874984,107.0,40.0,0.4,1087.6802
874993,72.0,30.0,0.1,2067.6306
875004,110.0,20.0,0.8,3829.1821
875014,155.0,50.0,0.6,3539.0984
875061,174.0,20.0,0.9,1695.1223
875073,98.0,40.0,0.9,1293.8458
875076,128.0,20.0,0.9,4311.572
875122,184.0,30.0,0.9,4627.486
875142,104.0,30.0,0.2,3944.2422
875159,191.0,40.0,0.8,5076.2515
875174,109.0,40.0,0.9,6579.8438
875175,149.0,30.0,0.7,4110.5435
875176,166.0,50.0,0.1,967.649
875178,68.0,40.0,0.6,2643.3372
875199,235.0,60.0,0.9,10412.304
875207,229.0,50.0,0.9,2782.4285
875219,154.0,30.0,0.1,5403.2793
875226,128.0,50.0,0.9,3781.9807
875233,239.0,20.0,0.6,2566.426
875236,291.0,70.0,0.3,887.8331
875257,56.0,40.0,0.3,3029.3943
875266,101.0,20.0,0.9,1619.1324
875291,132.0,40.0,0.6,3907.7888
875342,136.0,40.0,0.2,3464.524
875358,168.0,30.0,0.5,596.5803
875360,66.0,50.0,0.8,3833.188
875362,162.0,30.0,0.8,2864.9116
875367,257.0,50.0,0.2,1287.9436
875412,88.0,30.0,0.9,2972.351
875461,114.0,30.0,0.9,5123.3594
875466,120.0,30.0,0.1,4915.458
875474,108.0,40.0,0.4,3447.6848
875480,108.0,20.0,0.1,1128.9181
875523,160.0,40.0,0.9,5522.374
875526,253.0,60.0,0.8,4945.644
875572,104.0,30.0,0.2,5607.0977
875582,79.0,40.0,0.5,3584.6323
875583,99.0,50.0,0.1,5958.3794
875584,204.0,30.0,0.1,5407.0146
875586,221.0,20.0,0.7,2410.365
875591,88.0,30.0,0.7,3358.7112
875594,232.0,40.0,0.1,4028.2798
875627,52.0,50.0,0.8,10639.608
875640,154.0,60.0,0.8,8005.7427
875662,147.0,30.0,0.9,1612.606
875670,77.0,30.0,0.2,7704.326
875677,151.0,30.0,0.6,4674.965
875717,46.0,50.0,0.1,4482.121
875771,85.0,70.0,0.2,4108.9824
875773,126.0,30.0,0.5,5495.882
875779,243.0,40.0,0.7,1876.2367
875802,125.0,50.0,0.8,5379.7563
875814,213.0,30.0,0.4,3448.083
875819,65.0,50.0,0.8,6461.681
875822,80.0,40.0,0.8,2027.6427
875907,146.0,20.0,0.9,3744.5852
875910,105.0,20.0,0.8,5751.4385
875912,247.0,40.0,0.8,5793.0996
875926,110.0,40.0,0.8,4935.589
875944,117.0,10.0,0.7,1297.105
875954,220.0,40.0,0.4,3153.0994
875964,108.0,20.0,0.4,4789.9614
876011,56.0,20.0,0.6,2056.3152
876033,65.0,20.0,0.9,4611.1675
876046,193.0,10.0,0.6,4452.66
876082,231.0,40.0,0.9,3111.5007
876084,85.0,30.0,0.4,5286.506
876119,166.0,30.0,0.9,3089.1082
876137,186.0,40.0,0.9,4759.2124
876149,64.0,70.0,0.8,1681.2465
876181,68.0,10.0,0.9,3774.8184
876211,333.0,50.0,0.9,1699.2448
876218,-24.0,30.0,0.1,4532.658
876241,157.0,20.0,0.6,5713.4634
876247,98.0,40.0,0.9,10269.393
876249,154.0,20.0,0.2,5040.096
876278,130.0,30.0,0.9,5138.29
876284,231.0,50.0,0.8,4737.263
876314,102.0,20.0,0.2,3371.0593
876316,97.0,30.0,0.7,8099.8545
876331,182.0,30.0,0.8,1875.1763
876343,78.0,30.0,0.1,4834.522
876344,49.0,20.0,0.2,4964.955
876347,224.0,40.0,0.6,1283.9769
876365,139.0,20.0,0.2,5755.969
876368,205.0,50.0,0.9,1760.637
876380,202.0,30.0,0.8,6075.016
876398,103.0,50.0,0.4,4241.8193
876446,271.0,40.0,0.9,3514.5647
876496,79.0,30.0,0.4,5309.7954
876510,133.0,40.0,0.1,2395.6926
876601,100.0,30.0,0.7,2691.501
876641,161.0,20.0,0.9,4328.4834
876645,102.0,30.0,0.1,4271.7563
876661,144.0,50.0,0.8,4872.7163
876713,185.0,30.0,0.7,1416.0483
876729,156.0,40.0,0.9,1166.0876
876731,177.0,30.0,0.4,2857.1782
876767,220.0,30.0,0.7,6415.264
876798,165.0,60.0,0.5,3903.2417
876806,200.0,70.0,0.1,5641.757
876817,201.0,50.0,0.8,6023.116
876818,120.0,20.0,0.6,3062.4917
876876,152.0,30.0,0.3,1787.7754
876890,177.0,50.0,0.2,2398.3674
876912,166.0,50.0,0.9,7321.878
876978,118.0,20.0,0.8,2410.2034
876989,177.0,40.0,0.8,9600.258
877000,72.0,40.0,0.8,3159.488
877103,96.0,20.0,0.7,6802.546
877116,120.0,20.0,0.9,2782.7627
877156,214.0,50.0,0.8,4508.9165
877164,185.0,50.0,0.9,2038.7292
877183,278.0,20.0,0.9,925.242
877189,81.0,50.0,0.5,4974.621
877236,231.0,30.0,0.9,565.27405
877277,203.0,50.0,0.7,7222.0557
877294,175.0,20.0,0.8,2950.5784
877312,48.0,30.0,0.6,2271.7388
877332,98.0,20.0,0.1,5866.9263
877340,129.0,10.0,0.5,1610.6063
877386,100.0,20.0,0.9,3307.4983
877397,244.0,20.0,0.3,3258.9653
877410,110.0,40.0,0.6,2591.3413
877423,95.0,30.0,0.4,4860.905
877454,137.0,50.0,0.8,6339.4497
877461,12.0,30.0,0.4,6015.48
877469,106.0,20.0,0.9,5823.302
877473,136.0,20.0,0.1,2423.5305
877487,247.0,40.0,0.8,2108.8726
877496,92.0,40.0,0.8,4544.948
877497,100.0,30.0,0.7,2117.0706
877515,205.0,30.0,0.2,4165.827
877537,164.0,20.0,0.9,2123.4067
877616,74.0,30.0,0.8,4382.972
877626,115.0,30.0,0.6,7508.368
877660,192.0,20.0,0.7,4792.3765
877716,287.0,40.0,0.9,5555.005
877735,105.0,30.0,0.8,3243.5889
877775,193.0,30.0,0.9,4504.973
877783,261.0,30.0,0.9,4113.706
877786,198.0,40.0,0.7,4646.6943
877803,134.0,50.0,0.3,6504.371
877818,101.0,40.0,0.3,7138.3804
877845,114.0,20.0,0.5,2403.7578
877859,185.0,40.0,0.9,2674.0889
877919,134.0,30.0,0.8,3530.3728
877944,310.0,60.0,0.2,4462.807
877945,118.0,30.0,0.9,3903.1646
877974,185.0,30.0,0.8,6807.1685
877993,200.0,50.0,0.8,4585.272
878004,77.0,30.0,0.7,1427.4701
878032,155.0,50.0,0.8,3085.6729
878057,193.0,50.0,0.8,5702.1865
878058,270.0,40.0,0.6,3706.999
878090,104.0,30.0,0.4,6112.7744
878093,238.0,50.0,0.2,4902.5073
878094,171.0,40.0,0.1,2647.9543
878108,211.0,50.0,0.9,595.442
878119,236.0,50.0,0.5,5295.059
878130,167.0,40.0,0.9,472.0715
878131,167.0,30.0,0.7,6219.905
878135,132.0,20.0,0.1,4227.199
878217,122.0,30.0,0.8,4664.156
878221,135.0,20.0,0.9,4350.555
878228,202.0,30.0,0.4,2976.5852
